"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57612671";"01";"5755233";;;"63494";"LATO SENSU";;"Auditório do DEF e Sala de Danças do COESPE UFRN";"2018";"2";"2018-07-10";"2018-07-11";"4M2345  4T3456  3N2345 4N234";"0";"82";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57612672";"01";"5755233";;;"63508";"LATO SENSU";;"Auditório do DEF e Sala de Danças do COESPE UFRN";"2018";"2";"2018-07-12";"2018-07-14";"567M2345  567T3456  56N234 (12/07/2018 - 14/07/2018)";;"82";"REGULAR";"false";"2018-10-31 23:45:07";"false";;"30";"CONSOLIDADA";;"Presencial"
"57612672";"01";;"126788033";;"63508";"LATO SENSU";;"Auditório do DEF e Sala de Danças do COESPE UFRN";"2018";"2";"2018-07-12";"2018-07-14";"567M2345  567T3456  56N234 (12/07/2018 - 14/07/2018)";;"82";"REGULAR";"false";"2018-10-31 23:45:07";"false";;"30";"CONSOLIDADA";;"Presencial"
"57612674";"01";"5752677";;;"63495";"LATO SENSU";;"Auditório do DEF e Sala de Danças do COESPE UFRN";"2018";"2";"2018-07-15";"2018-07-16";"1M2345  1T3456 2T456  2N2345";;"82";"REGULAR";"false";"2018-08-28 09:47:12";"false";;"15";"CONSOLIDADA";;"Presencial"
"57612675";"01";"5753703";;;"63509";"LATO SENSU";;"Sala da Pós-Graduação";"2018";"2";"2018-07-17";"2018-07-29";"7M2345  7T3456  23456N234 (17/07/2018 - 29/07/2018)";;"82";"REGULAR";"false";"2018-09-11 12:14:29";"false";;"43";"CONSOLIDADA";;"Presencial"
"57612675";"01";"5755233";;;"63509";"LATO SENSU";;"Sala da Pós-Graduação";"2018";"2";"2018-07-17";"2018-07-29";"7M2345  7T3456  23456N234 (17/07/2018 - 29/07/2018)";;"82";"REGULAR";"false";"2018-09-11 12:14:29";"false";;"43";"CONSOLIDADA";;"Presencial"
"57612943";"01";"5755045";;;"65166";"LATO SENSU";;"Sala 227, 1º andar do CTEC";"2018";"2";"2018-08-03";"2018-09-29";"7M2345  7T2345  6N1234";;"44";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57612944";"01";"24702";;;"62185";"LATO SENSU";;"Sala 227, 1º andar do CTEC";"2018";"2";"2018-08-04";"2018-09-29";"7M2345  7T2345  6N1234";;"44";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57612945";"01";"5757094";;;"65165";"LATO SENSU";;"Sala 227, 1º andar do CTEC";"2018";"2";"2018-10-05";"2018-12-08";"7M45  7T2345 (05/10/2018 - 08/12/2018)";;"44";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57612946";"01";"25852";;;"62177";"LATO SENSU";;"Sala 231, 1º andar do CTEC";"2018";"2";"2018-10-05";"2018-12-08";"7M23  6N1234 (05/10/2018 - 08/12/2018)";;"44";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623389";"01";;"128572410";;"67081";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-20";"2018-12-15";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623389";"01";;"128572424";;"67081";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-20";"2018-12-15";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623389";"01";;"128603851";;"67081";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-20";"2018-12-15";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623389";"01";"5759245";;;"67081";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-20";"2018-12-15";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623390";"01";"5756820";;;"67066";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-05";"2018-10-20";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623390";"01";"5752212";;;"67066";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-10-05";"2018-10-20";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623394";"01";"5755511";;;"67064";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-08-17";"2018-09-01";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";"2018-11-08 14:45:35";"false";;"24";"CONSOLIDADA";;"Presencial"
"57623394";"01";"5756815";;;"67064";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-08-17";"2018-09-01";"7M2345  7T2345  6N1234";;"55";"REGULAR";"false";"2018-11-08 14:45:35";"false";;"24";"CONSOLIDADA";;"Presencial"
"57623395";"01";"26045";;;"67065";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-09-01";"2018-09-29";"7M2345  7T2345  6N1234 (01/09/2018 - 29/09/2018)";;"56";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623395";"01";"5751600";;;"67065";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-09-01";"2018-09-29";"7M2345  7T2345  6N1234 (01/09/2018 - 29/09/2018)";;"56";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623395";"01";"5752879";;;"67065";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-09-01";"2018-09-29";"7M2345  7T2345  6N1234 (01/09/2018 - 29/09/2018)";;"56";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623395";"01";"5754293";;;"67065";"LATO SENSU";;"ESCOLA DE SAÚDE";"2018";"2";"2018-09-01";"2018-09-29";"7M2345  7T2345  6N1234 (01/09/2018 - 29/09/2018)";;"56";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623525";"01";"26652";;"";"18815";"TÉCNICO";;"Sala 24";"2018";"2";"2018-07-30";"2018-12-15";"3T1234";"0";"10";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623526";"01";"5752917";;"";"18778";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"2T34";"3";"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623527";"01";"5759468";;"";"18729";"TÉCNICO";;"Sala 11";"2018";"2";"2018-07-30";"2018-12-15";"6T45";"0";"15";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623528";"02";"5753751";;"";"18729";"TÉCNICO";;"Sala 23";"2018";"2";"2018-07-30";"2018-12-15";"2T12";"23";"24";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623529";"01";"35466";;"";"18652";"TÉCNICO";;"Sala 3";"2018";"2";"2018-07-30";"2018-12-15";"6T123";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623531";"02";"35466";;"";"18654";"TÉCNICO";;"Sala 3";"2018";"2";"2018-07-30";"2018-12-15";"3T123";"2";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623542";"01";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-2";"2018";"2";"2018-08-13";"2018-12-15";"24M56";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623543";"02";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-2";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623544";"03";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-3";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623545";"04";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-2";"2018";"2";"2018-08-13";"2018-12-15";"35M56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623546";"05";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-3";"2018";"2";"2018-08-13";"2018-12-15";"35M56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623547";"06";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-A-3";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623548";"07";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-E-5";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623549";"08";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-E-5";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623550";"09";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"2-G-2";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623551";"10";"26007";;"";"47323";"FORMAÇÃO COMPLEMENTAR";;"EXCLUSIVA PARA SERVIDORES";"2018";"2";"2018-08-13";"2018-12-15";"24T56";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623552";"01";"26007";;"";"47359";"FORMAÇÃO COMPLEMENTAR";;"2-H-3";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623553";"01";"26007";;"";"47327";"FORMAÇÃO COMPLEMENTAR";;"2-H-5";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623554";"02";"26007";;"";"47327";"FORMAÇÃO COMPLEMENTAR";;"2-I-7";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623555";"01";"26007";;"";"47360";"FORMAÇÃO COMPLEMENTAR";;"2-H-4";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623556";"01";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-D-1";"2018";"2";"2018-08-13";"2018-12-15";"24M56";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623557";"02";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-D-1";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623558";"03";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-D-2";"2018";"2";"2018-08-13";"2018-12-15";"35M56";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623559";"04";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-H-4";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"25";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623560";"05";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-G-3";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623561";"06";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"2-G-4";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623562";"07";"26007";;"";"47324";"FORMAÇÃO COMPLEMENTAR";;"EXCLUSIVA PARA SERVIDORES";"2018";"2";"2018-08-13";"2018-12-15";"24T56";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623563";"01";"26007";;"";"47325";"FORMAÇÃO COMPLEMENTAR";;"2-D-3";"2018";"2";"2018-08-13";"2018-12-15";"35M56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623564";"02";"26007";;"";"47325";"FORMAÇÃO COMPLEMENTAR";;"2-B-2";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"23";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623565";"03";"26007";;"";"47325";"FORMAÇÃO COMPLEMENTAR";;"2-H-6";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"22";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623566";"04";"26007";;"";"47325";"FORMAÇÃO COMPLEMENTAR";;"2-G-5";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"24";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623567";"01";"26007";;"";"47326";"FORMAÇÃO COMPLEMENTAR";;"2-H-7";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623568";"02";"26007";;"";"47326";"FORMAÇÃO COMPLEMENTAR";;"2-B-4";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623569";"03";"26007";;"";"47326";"FORMAÇÃO COMPLEMENTAR";;"2-G-1";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623579";"01";"5758752";;"";"59853";"FORMAÇÃO COMPLEMENTAR";;"2-H-6";"2018";"2";"2018-08-13";"2018-12-15";"35M34";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623580";"02";"5758752";;"";"59853";"FORMAÇÃO COMPLEMENTAR";;"2-H-6";"2018";"2";"2018-08-13";"2018-12-15";"24M34";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623581";"01";"5758752";;"";"59855";"FORMAÇÃO COMPLEMENTAR";;"2-I-11";"2018";"2";"2018-08-13";"2018-12-15";"35M34";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623582";"02";"5758752";;"";"59855";"FORMAÇÃO COMPLEMENTAR";;"2-B-2";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623583";"01";"5758752";;"";"59856";"FORMAÇÃO COMPLEMENTAR";;"2-B-3";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623584";"01";"5758752";;"";"59857";"FORMAÇÃO COMPLEMENTAR";;"2-B-4";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623585";"01";"5752165";;"";"47335";"FORMAÇÃO COMPLEMENTAR";;"2-I-15";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623586";"02";"5752165";;"";"47335";"FORMAÇÃO COMPLEMENTAR";;"2-I-8";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623587";"03";"5752165";;"";"47335";"FORMAÇÃO COMPLEMENTAR";;"2-E-3";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623588";"01";"5752165";;"";"47336";"FORMAÇÃO COMPLEMENTAR";;"2-I-9";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623589";"02";"5752165";;"";"47336";"FORMAÇÃO COMPLEMENTAR";;"DECOM-sala-9";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623590";"03";"5752165";;"";"47336";"FORMAÇÃO COMPLEMENTAR";;"2-F-1";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623591";"01";"5753690";;"";"47337";"FORMAÇÃO COMPLEMENTAR";;"A definir";"2018";"2";"2018-08-13";"2018-12-15";"24T56";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623592";"01";"5752165";;"";"47337";"FORMAÇÃO COMPLEMENTAR";;"DECOM-sala-1";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623593";"02";"5752165";;"";"47337";"FORMAÇÃO COMPLEMENTAR";;"2-F-2";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623594";"01";"5753690";;"";"47338";"FORMAÇÃO COMPLEMENTAR";;"A definir";"2018";"2";"2018-08-13";"2018-12-15";"35T56";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623595";"01";"5752165";;"";"47338";"FORMAÇÃO COMPLEMENTAR";;"2-F-3";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623596";"01";"5752165";;"";"47363";"FORMAÇÃO COMPLEMENTAR";;"2-F-4";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623597";"01";"5758473";;"";"63125";"FORMAÇÃO COMPLEMENTAR";;"A definir";"2018";"2";"2018-08-13";"2018-12-15";"24T56";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623598";"01";"5758473";;"";"63126";"FORMAÇÃO COMPLEMENTAR";;"2-D-2";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623599";"01";"5758473";;"";"63128";"FORMAÇÃO COMPLEMENTAR";;"DECOM-sala-7";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623600";"01";"5758473";;"";"63130";"FORMAÇÃO COMPLEMENTAR";;"2-I-13";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623608";"01";"35466";;"";"18732";"TÉCNICO";;"Sala 3";"2018";"2";"2018-07-30";"2018-12-15";"2T123";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623610";"02";"26652";;"";"18815";"TÉCNICO";;"A definir";"2018";"2";"2018-07-30";"2018-12-15";"6M2456";"0";"5";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623617";"01";"5752917";;"";"932150";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"4T56";"0";"15";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623618";"01";"63717";;"";"18799";"TÉCNICO";;"Sala Q";"2018";"2";"2018-07-30";"2018-12-15";"3T456";"0";"2";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623619";"01";"63717";;"";"18831";"TÉCNICO";;"Sala 21";"2018";"2";"2018-07-30";"2018-12-15";"2T123";"0";"2";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623620";"02";"63717";;"";"18831";"TÉCNICO";;"Sala Q";"2018";"2";"2018-07-30";"2018-12-15";"5M456";"0";"2";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623621";"03";"63717";;"";"18831";"TÉCNICO";;"Estu&#769;dio (Aqua&#769;rio)";"2018";"2";"2018-07-30";"2018-12-15";"3M456";"2";"2";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623622";"04";"63717";;"";"18831";"TÉCNICO";;"Sala Q";"2018";"2";"2018-07-30";"2018-12-15";"3T123";"1";"2";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623623";"01";"5752917";;"";"61162";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"4T56";"0";"15";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623625";"01";"5756430";;"";"47347";"FORMAÇÃO COMPLEMENTAR";;"2-D-1";"2018";"2";"2018-08-13";"2018-12-15";"24T34";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623626";"02";"5756430";;"";"47347";"FORMAÇÃO COMPLEMENTAR";;"A definir";"2018";"2";"2018-08-13";"2018-12-15";"24T12";"0";"20";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623627";"02";"5756430";;"";"47347";"FORMAÇÃO COMPLEMENTAR";;"DECOM-sala-10";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623628";"03";"5756430";;"";"47347";"FORMAÇÃO COMPLEMENTAR";;"2-D-1";"2018";"2";"2018-08-13";"2018-12-15";"24T12";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623629";"01";"5756430";;"";"47348";"FORMAÇÃO COMPLEMENTAR";;"2-I-10";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623630";"02";"5756430";;"";"47348";"FORMAÇÃO COMPLEMENTAR";;"2-B-1";"2018";"2";"2018-08-13";"2018-12-15";"7M3456";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623631";"01";"5756430";;"";"47349";"FORMAÇÃO COMPLEMENTAR";;"2-I-12";"2018";"2";"2018-08-13";"2018-12-15";"24T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623633";"01";"5756430";;"";"47358";"FORMAÇÃO COMPLEMENTAR";;"DECOM-sala-8";"2018";"2";"2018-08-13";"2018-12-15";"35T56";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623634";"01";"5756430";;"";"47367";"FORMAÇÃO COMPLEMENTAR";;"2-H-6";"2018";"2";"2018-08-13";"2018-12-15";"35T12";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623635";"01";"5758473";;"";"61369";"FORMAÇÃO COMPLEMENTAR";;"2-G-3";"2018";"2";"2018-08-13";"2018-12-15";"6N1234";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623636";"01";"5758473";;"";"61370";"FORMAÇÃO COMPLEMENTAR";;"2-D-1";"2018";"2";"2018-08-13";"2018-12-15";"7M2345";;"20";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623637";"01";"21931";;"";"59308";"STRICTO SENSU";;"Caicó";"2018";"2";"2018-07-29";"2018-12-22";"6M2345";"7";"9";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623637";"01";"21947";;"";"59308";"STRICTO SENSU";;"Caicó";"2018";"2";"2018-07-29";"2018-12-22";"6M2345";"7";"9";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623638";"01";"5759554";;"";"59309";"STRICTO SENSU";;"Caicó";"2018";"2";"2018-07-29";"2018-12-22";"5M2345";"10";"9";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623639";"01";"5753660";;"";"59284";"STRICTO SENSU";;"Caicó";"2018";"2";"2018-07-29";"2018-12-22";"5T2345";"9";"9";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623645";"02";"23400";;"";"18652";"TÉCNICO";;"Sala 3";"2018";"2";"2018-07-30";"2018-12-15";"5M123";"2";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623646";"03";"23400";;"";"18652";"TÉCNICO";;"Sala 3";"2018";"2";"2018-07-30";"2018-12-15";"5M456";"4";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623647";"04";"5759468";;"";"18652";"TÉCNICO";;"Sala 21";"2018";"2";"2018-07-30";"2018-12-15";"2T456";"2";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623648";"05";"5759468";;"";"18652";"TÉCNICO";;"Sala 21";"2018";"2";"2018-07-30";"2018-12-15";"2T123";"5";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623649";"06";"5759468";;"";"18652";"TÉCNICO";;"Sala 21";"2018";"2";"2018-07-30";"2018-12-15";"6T456";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623650";"05";"23400";;"";"18831";"TÉCNICO";;"Sala 03";"2018";"2";"2018-07-30";"2018-12-15";"5T456";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623651";"06";"5759468";;"";"18831";"TÉCNICO";;"Sala 21";"2018";"2";"2018-07-30";"2018-12-15";"3T456";"2";"7";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623652";"01";"35466";;"";"932151";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"5M34";"2";"10";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623653";"01";"22880";;"";"18818";"TÉCNICO";;"Estúdio (Técnica)";"2018";"2";"2018-07-30";"2018-12-15";"4T1234";;"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623654";"01";"5760251";;"";"18721";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"5T23";"21";"15";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623655";"02";"5760251";;"";"18721";"TÉCNICO";;"LAMUCO";"2018";"2";"2018-07-30";"2018-12-15";"5T45";"17";"15";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623656";"01";"22880";;"";"18822";"TÉCNICO";;"Sala 09";"2018";"2";"2018-07-30";"2018-12-15";"4T56";"0";"7";"REGULAR";"false";;"false";;;"EXCLUÍDA";;"Presencial"
"57623657";"02";"5751762";;"";"59308";"STRICTO SENSU";;"Natal";"2018";"2";"2018-07-29";"2018-12-22";"5T2345";"4";"9";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623658";"01";"5759468";;"";"61156";"TÉCNICO";;"Sala 24";"2018";"2";"2018-07-30";"2018-12-15";"3T23";"36";"30";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623659";"01";"5760251";;"";"18761";"TÉCNICO";;"Sala 25";"2018";"2";"2018-07-30";"2018-12-15";"6T23";"5";"30";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623660";"01";"5759761";;"";"18809";"TÉCNICO";;"Sala 25";"2018";"2";"2018-07-30";"2018-12-15";"6T45";"16";"30";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623661";"01";"5754083";;"";"51735";"TÉCNICO";;"Estúdio (Aquário)";"2018";"2";"2018-07-30";"2018-12-15";"4T23";"11";"15";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623662";"01";"23477";;"";"18798";"TÉCNICO";;"Sala 05";"2018";"2";"2018-07-30";"2018-12-15";"3T123";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57623663";"02";"21705";;"";"18798";"TÉCNICO";;"Sala 20";"2018";"2";"2018-07-30";"2018-12-15";"4T123";"1";"3";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
